High_RNN,Low_RNN,Open_RNN,Close_RNN
262.03598,257.40628,258.11523,260.27765
241.3427,236.98723,237.68184,239.68687
216.48666,212.46057,213.13795,214.95395
273.7733,268.98804,269.70514,271.95682
204.59048,200.72206,201.39119,203.1167
240.68263,236.33592,237.03006,239.03009
244.73294,240.33255,241.0295,243.06032
220.80423,216.72093,217.4013,219.25014
247.00536,242.57484,243.27338,245.32149
245.19766,240.7911,241.48839,243.52274
247.88347,243.44133,244.14046,246.19525
218.49408,214.44139,215.12016,216.95142
255.65694,251.11177,251.8163,253.9302
250.33453,245.85991,246.56075,248.63419
241.16968,236.8165,237.51099,239.51471
251.84476,247.35011,248.052,250.13692
226.68982,222.52853,223.21298,225.10658
258.05743,253.48047,254.18665,256.31882
252.04396,247.54668,248.24869,250.33513
253.08551,248.57443,249.27718,251.37154
234.15341,229.89322,230.58284,232.5332
250.63904,246.16039,246.86142,248.93718
252.54167,248.0378,248.74016,250.83037
246.17192,241.75246,242.45041,244.49219
246.15022,241.73105,242.42899,244.4706
263.63684,258.9859,259.69598,261.87057
215.071,211.06367,211.74007,213.54529
231.4443,227.22,227.90775,229.83751
320.52286,315.1181,315.86758,318.47482
267.11816,262.4211,263.13358,265.33466
271.9274,267.16663,267.88242,270.1201
263.58954,258.93924,259.6493,261.82352
263.06113,258.41785,259.1275,261.29773
247.42282,242.98679,243.6856,245.73688
270.70496,265.96036,266.67532,268.9037
267.2542,262.55536,263.2679,265.47003
266.15198,261.46774,262.17957,264.37326
239.53731,235.20576,235.89912,237.89043
268.7826,264.06348,264.7771,266.99084
262.88483,258.24387,258.9534,261.12228
270.99408,266.24567,266.96082,269.19138
259.3423,254.74829,255.45537,257.59732
269.01163,264.28946,265.00327,267.21875
273.1586,268.3815,269.09818,271.34518
271.41983,266.66577,267.38123,269.61502
264.9958,260.32687,261.03787,263.2228
272.3983,267.63126,268.3474,270.58862
273.42685,268.6462,269.36307,271.61212
269.4396,264.7118,265.42587,267.6446
268.93546,264.21432,264.92804,267.14294
275.94736,271.1333,271.8519,274.12012
273.24615,268.4679,269.18463,271.4323
279.53827,274.6766,275.3977,277.69324
280.56808,275.6928,276.4146,278.718
279.7576,274.89307,275.6143,277.9115
264.85025,260.18326,260.89417,263.07797
275.66153,270.85126,271.56967,273.8357
248.3106,243.8628,244.56223,246.62027
273.6545,268.87085,269.58786,271.83865
276.3379,271.51868,272.23752,274.50873
257.91895,253.34383,254.04991,256.18103
271.19617,266.44507,267.16037,269.39246
272.23718,267.4723,268.18832,270.4283
269.79575,265.06323,265.77756,267.999
273.96277,269.17502,269.89224,272.14536
277.74634,272.90842,273.62827,275.9102
266.88263,262.1887,262.901,265.10028
272.11917,267.35587,268.0718,270.3109
270.37012,265.62997,266.3447,268.57053
270.79343,266.04767,266.7627,268.9917
268.76093,264.0421,264.75574,266.9693
266.16068,261.4763,262.1881,264.3819
252.75798,248.25124,248.95375,251.04562
262.42258,257.78775,258.49698,260.66232
261.95825,257.3296,258.03845,260.2003
262.337,257.70334,258.41248,260.57718
252.25766,247.75755,248.45972,250.54778
263.68115,259.02963,259.73975,261.91467
251.91182,247.41629,248.11821,250.20364
260.78503,256.17194,256.88,259.03293
242.28098,237.91309,238.60834,240.62051
255.55939,251.01552,251.71999,253.83315
256.3592,251.80473,252.50975,254.629
257.438,252.86925,253.575,255.70247
258.90372,254.31554,255.02231,257.16092
260.84854,256.2346,256.94272,259.0961
222.9148,218.80354,219.48537,221.35025
203.85925,200.00052,200.66913,202.38908
333.42316,327.84744,328.60587,331.31125
285.74106,280.7972,281.52258,283.8653
258.09143,253.514,254.22021,256.35263
261.56558,256.9421,257.65073,259.80957
265.51013,260.8344,261.54578,263.73462
267.60873,262.90518,263.618,265.8228
255.67216,251.12682,251.83134,253.94537
272.52026,267.75162,268.46786,270.71002
272.69553,267.92456,268.64093,270.8844
269.90292,265.16898,265.8834,268.10562
273.17532,268.398,269.1147,271.36182
265.6628,260.98505,261.6965,263.8865
277.4128,272.57935,273.29895,275.57834
275.52646,270.718,271.4363,273.70132
263.2839,258.6377,259.3475,261.5194
279.3223,274.46353,275.18445,277.47836
278.477,273.62943,274.34976,276.63724
252.31355,247.8127,248.51491,250.6034
274.26678,269.475,270.19244,272.44788
273.58176,268.79904,269.51602,271.76624
255.49971,250.95663,251.66104,253.77376
276.71786,271.89362,272.61273,274.88684
275.24527,270.44052,271.15863,273.4215
256.18362,251.63152,252.3364,254.45432
274.82632,270.02713,270.74496,273.00464
275.0159,270.21417,270.93213,273.19327
262.79092,258.15125,258.8607,261.02887
276.99448,272.16653,272.88586,275.16205
258.8781,254.29027,254.99702,257.13544
280.2524,275.38132,276.1029,278.40387
278.39398,273.54752,274.2678,276.55463
277.76724,272.92905,273.64893,275.93097
273.15326,268.37625,269.0929,271.33987
279.81595,274.95062,275.6719,277.96954
277.39005,272.55685,273.27646,275.55566
285.81656,280.87173,281.59717,283.94046
281.23877,276.35458,277.07684,279.3853
282.30862,277.41028,278.1333,280.4499
271.73837,266.9801,267.6958,269.932
280.43512,275.5616,276.2833,278.58566
278.08307,273.24072,273.9608,276.24527
271.97168,267.2103,267.92615,270.16412
279.7066,274.8427,275.56393,277.86075
269.49707,264.7685,265.4826,267.70178
282.42737,277.52744,278.25052,280.56802
275.26184,270.45688,271.175,273.43802
285.52173,280.58078,281.30603,283.64706
278.55942,273.71075,274.43118,276.71927
280.11633,275.247,275.9685,278.26843
290.06244,285.06134,285.78973,288.16528
288.69205,283.7091,284.43652,286.80167
275.2409,270.43622,271.15433,273.41718
284.9044,279.97165,280.69644,283.03278
302.45752,297.29218,298.02914,300.499
285.17883,280.24243,280.96744,283.30585
290.57874,285.5708,286.29953,288.67902
277.39273,272.5595,273.2791,275.55835
288.79504,283.81073,284.53824,286.90417
288.8574,283.87225,284.5998,286.96622
289.37625,284.38425,285.11215,287.4825
290.6913,285.68185,286.41068,288.79105
260.59653,255.98592,256.69385,258.84534
256.3596,251.80513,252.51013,254.6294
341.7502,336.06415,336.82837,339.59708
289.31512,284.3239,285.0518,287.42166
288.19415,283.2178,283.9449,286.30624
284.62543,279.69638,280.421,282.75522
295.30814,290.23752,290.96954,293.385
298.61426,293.49982,294.23413,296.67474
299.72385,294.59473,295.3298,297.77884
295.606,290.53143,291.26364,293.6814
295.12137,290.05322,290.78513,293.19916
302.33337,297.16968,297.90656,300.37546
301.51993,296.367,297.10333,299.56604
296.53305,291.4462,292.17908,294.60385
297.60583,292.5048,293.2384,295.67133
290.51083,285.50378,286.23248,288.61148
297.22043,292.12445,292.8578,295.2878
301.52612,296.3731,297.10944,299.5722
298.30554,293.1952,293.9293,296.36755
300.74496,295.6023,296.33807,298.7949
302.8528,297.68222,298.41946,300.8923
300.56573,295.42545,296.1611,298.61655
303.19232,298.01724,298.75473,301.23016
295.04913,289.98193,290.71378,293.1273
296.6004,291.51266,292.24557,294.6709
301.39502,296.24374,296.97998,299.44174
299.03964,293.9196,294.6542,297.09805
292.14026,287.11163,287.84143,290.23282
300.68643,295.54456,296.2803,298.7367
302.37552,297.21124,297.94815,300.4174
301.75577,296.5997,297.33618,299.8007
304.49136,299.29904,300.0374,302.52274
306.41693,301.1991,301.9388,304.43878
309.1847,303.93018,304.6718,307.19284
308.5755,303.32907,304.07028,306.58667
305.4837,300.27823,301.0173,303.51016
299.28378,294.16046,294.89523,297.34094
302.34808,297.1842,297.92108,300.3901
303.35614,298.17886,298.91644,301.39313
308.55252,303.3064,304.0476,306.5638
289.1806,284.1912,284.91898,287.28784
328.92715,323.411,324.16635,326.83752
306.18512,300.97037,301.70993,304.20813
306.55176,301.33215,302.07196,304.57294
308.74905,303.50034,304.24167,306.75937
306.95752,301.73254,302.47263,304.9767
309.33307,304.0766,304.81833,307.34048
307.10544,301.87848,302.61868,305.12387
312.57422,307.2748,308.0188,310.56558
306.88562,301.6616,302.40164,304.90515
307.3262,302.0963,302.83667,305.34354
303.9876,298.80197,299.54,302.0215
294.6142,289.55276,290.2843,292.6945
301.7179,296.56235,297.2988,299.76303
300.35498,295.2175,295.953,298.40686
303.41876,298.24066,298.9783,301.45547
305.68246,300.4744,301.2136,303.70798
302.1954,297.0335,297.7703,300.23816
308.05124,302.81177,303.5526,306.065
300.69888,295.55682,296.29257,298.74905
305.72305,300.51443,301.25366,303.74835
343.8922,338.17776,338.94345,341.72845
314.46304,309.1386,309.88388,312.44504
320.72742,315.31995,316.06958,318.6784
308.9966,303.7446,304.48608,307.00568
287.36603,282.40067,283.12717,285.48224
402.84174,396.3461,397.15265,400.386
324.2478,318.79367,319.54575,322.18134
313.8935,308.57657,309.32147,311.8783
324.75488,319.29404,320.04648,322.6859
326.0762,320.59784,321.3512,324.00067
326.74976,321.2625,322.0163,324.67093
337.20325,331.57745,332.3385,335.07263
338.31488,332.67435,333.43616,336.17874
326.25296,320.77228,321.52573,324.17657
333.60318,328.0251,328.78366,331.4904
344.02557,338.30936,339.07513,341.86115
349.24356,343.4582,344.2276,347.05328
351.82745,346.00784,346.77905,349.6244
343.62585,337.91492,338.68042,341.4634
350.2556,344.45685,345.22693,348.06033
331.85327,326.29837,327.05573,329.74915
332.4478,326.88504,327.6428,330.34073
344.3911,338.67007,339.4361,342.22488
348.57098,342.79456,343.56348,346.38406
336.01382,330.40378,331.164,333.8891
341.24805,335.56863,336.3325,339.09738
345.8562,340.11575,340.88278,343.68274
343.29596,337.58942,338.35468,341.13513
349.9211,344.1268,344.89667,347.7275
332.33798,326.77664,327.53433,330.23145
338.39185,332.7503,333.51218,336.25534
340.11038,334.44604,335.2091,337.96533
348.85843,343.0782,343.8473,346.67007
353.9408,348.0932,348.86584,351.72726
348.53534,342.75937,343.5283,346.3486
357.61234,351.71606,352.49127,355.3806
354.9451,349.0842,349.85754,352.7266
354.52997,348.67456,349.4476,352.3135
353.01523,347.17987,347.9519,350.80627
353.5964,347.75336,348.5258,351.38458
360.53806,354.60303,355.38025,358.29184
356.37073,350.49094,351.26526,354.14517
351.74677,345.92822,346.69934,349.5441
350.8582,345.05142,345.82193,348.6599
354.1773,348.32657,349.09937,351.9626
358.04883,352.1468,352.92227,355.81494
370.3296,364.2648,365.0488,368.03488
373.7631,367.6528,368.4392,371.4514
368.7749,362.73074,363.51367,366.4879
373.82532,367.7142,368.50064,371.5133
371.87653,365.79126,366.57635,369.5742
370.60516,364.5367,365.32092,368.30908
366.2949,360.2836,361.0648,364.02017
366.6834,360.66696,361.44843,364.40677
373.70984,367.60028,368.38663,371.3984
375.984,369.8443,370.63223,373.66132
369.05652,363.0086,363.79172,366.7681
370.9656,364.8924,365.67685,368.66776
374.6017,368.48032,369.26727,372.28583
376.6372,370.48883,371.27722,374.31125
381.263,375.0533,375.8449,378.91412
367.2556,361.23157,362.01346,364.97614
362.57043,356.60846,357.3871,360.31415
367.6721,361.64252,362.4247,365.39056
369.78787,363.73026,364.5139,367.49585
361.09564,355.15323,355.93085,358.84668
362.26285,356.30496,357.0834,360.00812
357.27588,351.38406,352.15903,355.0458
358.37265,352.4663,353.24203,356.13718
317.6125,312.24628,312.99377,315.5789
323.7238,318.2766,319.02832,321.6599
386.24457,379.9689,380.76395,383.87103
384.3557,378.10507,378.8988,381.99155
357.35083,351.45804,352.23306,355.1204
354.23853,348.38696,349.15982,352.0235
367.14047,361.11795,361.89975,364.86157
363.08606,357.11728,357.89627,360.82724
375.3905,369.25864,370.04617,373.07074
354.24088,348.38928,349.16214,352.02585
360.96924,355.0285,355.80603,358.72092
370.4378,364.37158,365.15567,368.14258
370.99457,364.921,365.70544,368.69656
368.14792,362.11203,362.89453,365.864
369.15027,363.1011,363.8843,366.8614
368.60602,362.5641,363.3469,366.31985
370.2803,364.2162,365.00015,367.98584
378.48724,372.31436,373.10403,376.15216
381.1977,374.9889,375.78043,378.84918
376.2269,370.08398,370.87207,373.90298
375.11862,368.99036,369.77768,372.80017
365.0809,359.0857,359.86606,362.8122
382.27643,376.0533,376.8456,379.92255
377.31448,371.15717,371.946,374.9852
371.564,365.48285,366.26773,369.26318
377.35648,371.19858,371.98746,375.02698
378.02368,371.85693,372.64627,375.69086
375.25497,369.1249,369.91232,372.93585
375.86108,369.723,370.51083,373.53897
334.04965,328.46564,329.2245,331.93463
355.7129,349.8418,350.6157,353.49057
353.0961,347.25967,348.03174,350.88675
364.37582,358.38992,359.1698,362.1106
360.07126,354.14243,354.9193,357.82736
360.96167,355.02103,355.79855,358.71338
342.65826,336.96017,337.725,340.5006
349.7035,343.91205,344.68176,347.51096
349.38947,343.60217,344.37167,347.1985
342.5192,336.82297,337.5877,340.36224
329.48697,323.96344,324.71915,327.39456
337.6206,331.98926,332.7506,335.48788
336.6345,331.0162,331.77686,334.50665
338.30124,332.6609,333.4227,336.16516
338.36588,332.72467,333.48654,336.2295
326.99316,321.50266,322.25662,324.9131
296.38284,291.29797,292.03073,294.45438
379.67523,373.4866,374.2771,377.33426
328.44925,322.93945,323.69443,326.36197
332.6756,327.10977,327.8677,330.56738
316.11282,310.7665,311.51294,314.08664
313.56433,308.2518,308.99646,311.55078
346.1244,340.38037,341.1476,343.9496
315.1171,309.784,310.52972,313.09586
327.24817,321.7543,322.50845,325.16684
323.43573,317.99237,318.7439,321.3733
323.247,317.80615,318.55753,321.1855
314.11642,308.79657,309.5416,312.10013
318.81763,313.4355,314.18378,316.77808
286.0332,281.0855,281.8111,284.15604
273.57385,268.79123,269.5082,271.75836
322.7753,317.3407,318.09174,320.71613
408.32587,401.75757,402.5679,405.84296
337.96884,332.33292,333.09448,335.8344
309.81158,304.54877,305.29083,307.81662
315.06308,309.73065,310.47638,313.04208
322.59894,317.16666,317.9176,320.54065
287.3185,282.35376,283.08023,285.43494
278.17792,273.3343,274.05444,276.33963
341.66077,335.9759,336.74002,339.50806
304.11594,298.9286,299.66672,302.14917
310.24158,304.97308,305.71542,308.24448
309.2196,303.96463,304.7063,307.22757
305.37097,300.167,300.90598,303.39798
291.80533,286.78113,287.5107,289.89957
305.94623,300.73465,301.47403,303.97043
319.11584,313.72974,314.47827,317.0748
291.4918,286.47174,287.2011,289.5876
312.5023,307.20383,307.94775,310.49402
313.207,307.8992,308.64362,311.19522
308.86893,303.61862,304.36002,306.87863
299.59232,294.46494,295.19992,297.64798
338.67194,333.02667,333.78873,336.53403
315.91293,310.56927,311.31555,313.88776
295.95264,290.87347,291.60593,294.0263
336.63483,331.01657,331.77722,334.50702
303.13452,297.9602,298.69763,301.17264
306.92523,301.70068,302.44073,304.94458
278.21527,273.37115,274.09134,276.3768
347.83792,342.0712,342.83963,345.65463
340.03867,334.37527,335.1383,337.89398
316.85956,311.50333,312.25027,314.82968
318.81354,313.43143,314.17972,316.774
321.95496,316.53122,317.28168,319.89984
329.55374,324.02933,324.78506,327.461
321.2496,315.8352,316.5852,319.19797
318.49936,313.12143,313.8695,316.46136
300.9813,295.83548,296.57144,299.03006
324.51547,319.0578,319.81006,322.44766
312.90765,307.60382,308.34802,310.89737
363.24994,357.279,358.05807,360.9903
322.42465,316.9947,317.7455,320.36722
327.07236,321.5808,322.33484,324.99188
323.95343,318.5032,319.2551,321.88843
326.27234,320.79138,321.54486,324.19583
326.552,321.06735,321.82104,324.47415
330.34122,324.80634,325.56265,328.24457
330.93927,325.39648,326.1532,328.83966
334.2736,328.6866,329.44562,332.15747
334.69208,329.09955,329.85886,332.57388
312.88763,307.58405,308.32825,310.87744
331.27032,325.72314,326.4801,329.1691
326.029,320.55127,321.30457,323.9537
301.44464,296.2927,297.02896,299.49112
357.92532,352.02493,352.80035,355.69208
336.96088,331.3383,332.09918,334.83145
331.05386,325.50955,326.26633,328.95367
328.99655,323.47952,324.23486,326.9066
332.28275,326.72214,327.4798,330.17648
331.3092,325.76154,326.5185,329.2078
330.46887,324.9323,325.6887,328.3716
328.3342,322.82593,323.58084,326.2475
305.0589,299.85907,300.59784,303.08746
269.21936,264.49445,265.20837,267.42545
474.64603,467.19885,468.05518,471.83463
364.50687,358.51926,359.29922,362.241
334.04117,328.45728,329.21613,331.9262
327.91113,322.40848,323.1631,325.82654
317.8404,312.4712,313.2188,315.80566
368.8957,362.8499,363.63293,366.6081
337.64322,332.01157,332.77295,335.5104
338.7324,333.08633,333.84842,336.59418
339.9225,334.26065,335.0236,337.7784
342.2202,336.52795,337.29248,340.06476
342.88153,337.18048,337.94547,340.72278
337.44778,331.81876,332.58,335.31595
321.52316,316.10516,316.85535,319.4702
341.79608,336.1094,336.87363,339.6427
331.83572,326.28104,327.03836,329.73166
341.47043,335.7881,336.5521,339.31866
339.0803,333.4296,334.19196,336.94037
339.96027,334.29794,335.06088,337.81598
342.60428,336.9069,337.6717,340.4469
342.37448,336.68015,337.4448,340.21823
339.6775,334.0189,334.78168,337.5346
331.09174,325.5469,326.30374,328.99136
337.04062,331.417,332.17792,334.9108
335.46814,329.86533,330.62518,333.3461
335.37332,329.7718,330.53156,333.25177
338.4305,332.78845,333.55035,336.29382
336.39874,330.7836,331.5441,334.2721
329.55963,324.03513,324.7909,327.46686
349.805,344.0122,344.78198,347.61197
339.24622,333.59335,334.3558,337.10547
327.6132,322.11447,322.8689,325.53006
339.20706,333.5547,334.31714,337.0665
338.4078,332.76602,333.52792,336.2712
342.45956,336.76413,337.5288,340.30292
339.63333,333.97534,334.73807,337.49066
338.4083,332.76654,333.5284,336.2717
339.06833,333.41782,334.18018,336.92847
344.43478,338.71317,339.47922,342.26834
319.61603,314.2233,314.97214,317.5725
372.8102,366.71255,367.4983,370.5032
334.67004,329.07782,329.8371,332.55194
338.64948,333.00452,333.76657,336.5117
334.64893,329.05698,329.81625,332.53094
334.22876,328.64236,329.40137,332.11285
340.9143,335.23935,336.00296,338.7653
338.67026,333.02502,333.7871,336.53238
331.407,325.85803,326.61505,329.30508
333.35928,327.78442,328.54282,331.2477
329.36914,323.84714,324.60275,327.2773
327.8321,322.33047,323.08502,325.74786
331.259,325.71198,326.4689,329.1578
326.87943,321.39044,322.14432,324.79993
327.85492,322.353,323.10757,325.7706
314.8723,309.54242,310.288,312.8523
307.7672,302.5315,303.27213,305.78238
309.45856,304.20044,304.94226,307.46536
300.09628,294.96222,295.69754,298.14944
309.70496,304.44354,305.18555,307.7105
308.3533,303.1098,303.85086,306.36557
316.26645,310.9181,311.66464,314.23953
314.63553,309.30878,310.0542,312.61667
313.7247,308.41003,309.15482,311.71036
291.5215,286.50107,287.23047,289.61713
244.70145,240.30147,240.9984,243.02899
484.8314,477.24927,478.11264,481.96957
316.44034,311.0897,311.83633,314.41254
315.79507,310.45297,311.1992,313.77048
319.8052,314.40994,315.15894,317.76074
321.73972,316.31885,317.06918,319.6857
332.0483,326.4908,327.2483,329.9432
313.97797,308.65994,309.4049,311.96237
304.32196,299.1319,299.87018,302.3542
322.03885,316.614,317.36453,319.98334
325.858,320.38254,321.1357,323.78354
316.00015,310.65533,311.4017,313.97455
317.32,311.95767,312.70496,315.28784
339.4192,333.76404,334.5266,337.2776
317.66565,312.29877,313.04626,315.6318
307.15924,301.93158,302.6718,305.17743
377.00867,370.85538,371.644,374.68088
332.38962,326.8276,327.58533,330.28284
321.73962,316.31873,317.06906,319.68558
323.8914,318.442,319.19382,321.8267
319.79584,314.40073,315.14972,317.75143
343.56827,337.85812,338.6236,341.4061
329.8941,324.36517,325.12115,327.79968
328.37576,322.86694,323.6219,326.28885
321.47513,316.05774,316.8079,319.4224
308.672,303.4243,304.1656,306.68268
346.0188,340.27618,341.04333,343.8445
296.03293,290.95273,291.68524,294.10623
351.0268,345.2178,345.98843,348.8277
311.58902,306.30264,307.04593,309.58524
306.21335,300.99823,301.7378,304.2362
312.92664,307.62253,308.36676,310.91623
318.66266,313.28256,314.03076,316.62387
308.80334,303.5539,304.29526,306.8134
308.23944,302.99747,303.73843,306.25226
305.72443,300.51575,301.255,303.7497
287.28003,282.3158,283.04227,285.39667
337.1293,331.5045,332.26547,334.99902
291.19995,286.18378,286.91296,289.29718
302.2257,297.06342,297.80023,300.2683
386.7629,380.48038,381.27576,384.38684
336.36975,330.755,331.51547,334.24326
333.44955,327.8735,328.63196,331.33752
306.98764,301.76227,302.50238,305.00668
310.51764,305.24548,305.98804,308.5192
326.81784,321.32968,322.08353,324.73865
311.35852,306.07523,306.81836,309.35593
305.45724,300.25214,300.99118,303.48386
305.85992,300.64948,301.3888,303.88452
297.0752,291.98114,292.7144,295.1433
315.4683,310.13052,310.8765,313.4453
302.4813,297.3156,298.0526,300.52264
311.5402,306.2545,306.99774,309.53668
296.73364,291.64413,292.37714,294.80347
297.30954,292.2124,292.94583,295.37653
293.04663,288.00598,288.73642,291.1347
315.53,310.1914,310.93744,313.5067
315.44757,310.11008,310.85605,313.4247
304.52316,299.33044,300.06885,302.5544
275.58307,270.77383,271.4922,273.75763
382.6717,376.44333,377.2359,380.31586
321.9001,316.47708,317.2275,319.84525
330.24112,324.70758,325.4638,328.14496
306.84357,301.6201,302.3601,304.8633
303.28986,298.11346,298.851,301.32718
287.39825,282.43243,283.159,285.51428
168.5896,165.19824,165.84242,167.29411
488.09225,480.46692,481.33252,485.21426
374.8572,368.73242,369.5196,372.5401
342.62256,336.92493,337.68976,340.4651
297.28595,292.18912,292.92252,295.35303
367.01978,360.99884,361.78058,364.74146
331.80835,326.25403,327.01135,329.70444
322.99036,317.55292,318.3041,320.93015
327.1673,321.67447,322.4286,325.08636
338.68607,333.04062,333.8027,336.5481
341.7579,336.07175,336.83594,339.6047
344.30536,338.58545,339.3514,342.13956
343.71057,337.99854,338.7641,341.54773
351.93414,346.11316,346.8844,349.73056
351.95334,346.13208,346.90335,349.74966
350.2694,344.47046,345.24057,348.07407
351.7375,345.91907,346.6902,349.53485
351.6345,345.81744,346.5885,349.43237
362.55603,356.59427,357.3729,360.29984
367.59503,361.5665,362.3486,365.31387
372.7696,366.67245,367.45816,370.4628
374.309,368.1915,368.97824,371.9946
373.93216,367.81964,368.60617,371.61963
375.52692,369.39328,370.18088,373.20648
380.3147,374.11758,374.9085,377.97052
380.1027,373.9084,374.69916,377.75958
366.18857,360.17865,360.95978,363.91437
365.56635,359.5647,360.3454,363.29526
374.78427,368.66046,369.44757,372.4675
371.27386,365.19656,365.98123,368.9745
374.187,368.0711,368.8578,371.8732
368.97034,362.92355,363.70663,366.68234
367.14993,361.1273,361.9091,364.87097
365.24268,359.2453,360.0258,362.97314
348.75806,342.97916,343.7482,346.57022
365.3973,359.3979,360.1785,363.12704
377.26813,371.11142,371.90024,374.93906
369.32938,363.27783,364.06116,367.0396
375.3675,369.23593,370.02344,373.04782
379.19708,373.0148,373.80493,376.85846
377.11255,370.9579,371.74658,374.78424
383.6525,377.41116,378.2044,381.2918
391.23053,384.88876,385.68726,388.8323
384.36108,378.11035,378.90408,381.9969
383.3122,377.07538,377.86838,380.9532
379.16147,372.97964,373.76978,376.82303
388.9248,382.6136,383.4105,386.538
395.8282,389.4255,390.22717,393.40717
396.35834,389.94864,390.7507,393.93472
389.54263,383.22324,384.02057,387.15277
387.7491,381.4535,382.24957,385.36813
383.8814,377.63705,378.43045,381.5196
390.0299,383.70407,384.50174,387.63763
371.3263,365.24832,366.03302,369.02667
381.30756,375.0973,375.88892,378.95847
390.33215,384.0023,384.80017,387.93835
382.59134,376.36407,377.1566,380.2359
373.3747,367.26956,368.05566,371.0649
372.3764,366.28452,367.06995,370.07156
516.5737,508.57098,509.45633,513.55475
400.59613,394.13025,394.93524,398.15152
409.41998,402.8372,403.6483,406.93167
411.96332,405.34683,406.1597,409.4624
411.3919,404.783,405.59546,408.89383
398.39862,391.96188,392.76532,395.96487
412.63678,406.01135,406.82468,410.13254
415.62302,408.958,409.7734,413.10397
413.7281,407.0882,407.90228,411.21844
413.04764,406.41675,407.23038,410.54135
407.37067,400.815,401.6247,404.8925
406.7161,400.16913,400.97836,404.24118
412.44534,405.82245,406.63565,409.94205
416.37418,409.69922,410.51514,413.8514
397.9115,391.48123,392.28433,395.4802
396.14276,389.73593,390.5378,393.7202
419.74063,413.02106,413.83932,417.2012
421.2381,414.4987,415.31796,418.69125
408.74313,402.16928,402.97992,406.25815
396.06937,389.66348,390.46533,393.6472
420.53073,413.8007,414.61948,417.98737
423.5739,416.80356,417.62445,421.0155
421.14758,414.40936,415.2286,418.6012
412.51678,405.89294,406.70618,410.01312
413.6442,407.0054,407.81943,411.13495
424.59814,417.8142,418.63583,422.03467
427.31927,420.4993,421.32278,424.7423
433.87167,426.96484,427.79288,431.26224
432.18124,425.2968,426.1237,429.5802
430.53998,423.6773,424.50305,427.94705
432.66077,425.77,426.5972,430.05734
439.95206,432.96466,433.7969,437.3125
434.19293,427.28186,428.1101,431.5819
435.8342,428.90137,429.73077,433.21506
435.00412,428.0823,428.91113,432.3891
435.49957,428.57117,429.40033,432.88208
436.5,429.55835,430.3882,433.87756
431.64813,424.77078,425.5973,429.04974
430.441,423.57965,424.4053,427.84857
410.4078,403.81192,404.62372,407.9146
431.9976,425.1156,425.94235,429.39746
439.82623,432.84048,433.67267,437.18732
442.75403,435.7295,436.5637,440.10062
437.9367,430.976,431.8069,435.30716
435.17896,428.2548,429.08374,432.56305
439.88278,432.8963,433.72852,437.2436
440.508,433.5132,434.34586,437.8657
438.56412,431.5951,432.4264,435.93146
432.23337,425.34827,426.17517,429.63205
426.69193,419.88025,420.7033,424.11804
426.63034,419.8195,420.64252,424.0568
437.56143,430.6057,431.4363,434.93375
444.51852,437.4706,438.30606,441.85638
441.11624,434.1134,434.94647,438.47092
446.33273,439.26077,440.09744,443.6616
434.88336,427.96313,428.79187,432.26892
450.1102,442.9882,443.82748,447.42035
475.11017,467.65686,468.5135,472.2965
484.30298,476.72784,477.59085,481.4438
478.83783,471.3351,472.19434,476.0057
486.9257,479.31583,480.18063,484.0535
444.226,437.18198,438.01718,441.5653
306.7708,301.54828,302.28824,304.7909
571.6395,562.9071,563.83057,568.3478
476.07883,468.6127,469.46997,473.26035
494.3202,486.6123,487.48227,491.41138
499.47723,491.70102,492.57452,496.54288
500.65823,492.86636,493.7407,497.71802
500.64084,492.8492,493.7235,497.7007
510.30408,502.3844,503.2654,507.3161
522.5955,514.513,515.40247,519.5467
516.3914,508.3911,509.27634,513.37335
521.806,513.734,514.6229,518.76117
524.3128,516.2076,517.09827,521.2555
532.66815,524.45215,525.34863,529.56946
521.5403,513.47174,514.3605,518.4967
534.8699,526.6247,527.5227,531.76025
538.34247,530.05133,530.9517,535.2157
535.4752,527.222,528.1204,532.3626
540.6573,532.33545,533.2375,537.51904
536.90375,528.6316,529.531,533.78406
513.07513,505.11877,506.0017,510.07346
495.06085,487.34317,488.21362,492.14838
477.09366,469.61407,470.47208,474.27017
470.6285,463.2346,464.0881,467.83704
517.4303,509.4162,510.30215,514.40704
530.51294,522.3255,523.2205,527.4249
513.945,505.97708,506.86063,510.939
522.1611,514.0843,514.9735,519.1144
504.187,496.3484,497.22516,501.2293
522.5494,514.46747,515.35693,519.5008
521.43744,513.37024,514.2589,518.39435
519.66876,511.62503,512.5125,516.63446
522.94794,514.8607,515.7505,519.8974
522.63776,514.5546,515.4442,519.58875
532.451,524.2379,525.1342,529.3534
526.5519,518.41693,519.30914,523.48346
530.2414,522.0576,522.9524,527.1547
540.9878,532.66156,533.5638,537.8479
542.6155,534.26764,535.171,539.4675
533.8311,525.5997,526.497,530.7266
530.6236,522.4347,523.3298,527.53503
551.2354,542.7734,543.68274,548.0448
544.0744,535.7072,536.61163,540.9192
554.03815,545.53894,546.45026,550.83356
542.41345,534.06836,534.97156,539.2665
542.7225,534.3732,535.2767,539.574
522.9367,514.8497,515.73944,519.8862
525.40314,517.28345,518.17487,522.34045
531.9065,523.70056,524.59656,528.8116
535.6587,527.4031,528.30164,532.54517
534.70526,526.4623,527.36017,531.59644
548.28955,539.8665,540.77386,545.11346
